text_object,containsMention_category,weekday_category
"rt the bbc saying ""follow homophobes for balance"" really encapsulates everything thats wrong with the corporation doesnt it",1,4
"what did he think this was chasedown dunk block pzgd guttafam psshare",1,4
"hes got the few good songs that are different but for the most part he follows the same template",1,4
"you should empty it throw the water away use the nozzle to free your mind of me",1,4
"rt xbox series x console giveaway rt + follow to enter <u+ff><u+ffc> will pick the winner in a couple days",1,4
"im gonna cry tf shndndns i cant",1,4
"my home district and the district i currently live in are both represented by incredible frontline dems feeling so…",0,4
"rt mama’s fan choice awards mamavote treasure",1,4
"rt i voted for joe biden latinosforbiden<u+fa><u+ffd> kidvicous<u+fa><u+ffd>",1,4
"rt votingteam <u+ff><u+fef>voting rules for worldwide fans choice top twitter is not keyboard case sensitive meaning both twice and twic…",1,4
"rt according to netflix the second season of “rhythm and flow” is expected to be released in ",1,4
"fnews wizkid’s madeinlagos album is out now listen on via…",0,4
"how old am i <u+fcc><u+ffb><u+d><u+><u+fef><u+fcc><u+ffb><u+d><u+><u+fef>",0,4
"rt bts suga on weverse twt",1,4
"rt mama’s fan choice awards mamavote treasure",1,4
"rt same same but different",1,4
"vibes and sex madeinlagos",0,4
"thats not true that money doesnt help…",1,4
"rt hays fighting for every vote in tampa <u+ff> vote",1,4
"we’re having interstate visitors soon it’s quite exciting in a kinda way",0,4
"rt when you get sent to time out to reflect on your poor choices but its so not your fault",1,4
"we hear ya",1,4
"rt when somebody loved me everything was beautiful every hour spent together lives within my heart when he loved me ht…",1,4
"rt a page document asserting an elaborate conspiracy theory involving joe bidens son and business in china that was later di…",1,4
"rt which one is better ?",1,4
"my job is hiring if anyone is interested <u+a><u+fef><u+fe>",0,4
"the way we all freak out about her chef kiss",1,4
"rt she said",1,4
"hes only ? holy shit i would have guessed at least years older",1,4
"it is the extreme rights power grab that threatens our democracy time to kick the bums out of office",1,4
"rt and if got wins and we get another reaction like this from bambam? <u+fd> mamavote got",1,4
"awwiieee welcome im jealous youre so pretty<u+fa>",1,4
"kinda miss my hair already",0,4
"to the cheers of fantasyfootball owners everywhere tnf",1,4
"rt young thug est trop fort",1,4
"unroll por favor",1,4
"is it that badtfvv",1,4
"check out my fire sample beat",0,4
"awww he can’t handle a little rain",0,4
"a legit playa is one of mah thugs whoz ass is there fo you when hed rather be anywhere else",0,4
"rt this gif ?????????",1,4
"chestnut hill is mostly white according to the demographic data i dont know ab…",1,4
"are you krusty the clown all of a sudden?",1,4
"mayor janet clarkson speeding on hwy sign the petition via",1,4
"best stay in jamaica <u+fef><u+ff> now",1,4
"i used to travel ~% of the time and now i don’t travel at all i’ll never go back",1,4
"rt mama’s fan choice awards mamavote treasure <u+fffc>",1,4
"rt jake just dey on steady cruise make you blast this album on better speaker",1,4
"bye don’t you have a child to look after?<u+f>",1,4
"rt youve all been waiting patiently well here you go a special treat just for you happy halloween stay safe",1,4
"rt when you vote remember that trumps golf trips have cost taxpayers $ thats equivalent to years of presidenti…",1,4
"rt damn we really did a hour stream",1,4
"rt cool boy",1,4
"i fucking hate her for it",0,4
"every single social media that i’ve used has eventually become an unhealthy habit that i’ve had to actively cut out…",0,4
"rt fck the people around you who doubt you or aren’t serious <u+fd> about their craft as you you have to learn to outgrow them i…",1,4
"trump supporter screams the n word while ranting about communism in viral video smartnews",0,4
"maybe i am just a horrible person lmaooaililoklllllalalallloalaoaololaollooooooool",0,4
"joe out of all people you cannot talk about character dont you have any shame? anyway…",1,4
"thank you<u+fa>",1,4
"why is she screaming like that? three cute guys fell in front of u n u run away screaming? bitch wtf?",0,4
"rt are you holding on to one of the over absentee ballots that needs to be returned? drop yours in the mail today or pla…",1,4
"i think it would also be awesome of the coyotes if they would recognize and honor isaiahs strength…",1,4
"rt today there were new coronavirus cases in the us according to data from johns hopkins university — making thi…",1,4
"vote no excuses",0,4
"rt my fight to expose the dark money smothering our political and judicial systems is not popular with the big special inte…",1,4
"rt giveaway we’ll send a $ amazon gift card to one nfl fan who correctly predicts the final score of atlvscar how to…",1,4
"look at him",0,4
"kidd i just peeped lmaooo i missed mine <u+fd> you doing the talkback?",1,4
"rt meier im in love with these photos which one is the best? or ? <u+f> halloween",1,4
"rt i can believe lil wayne did that",1,4
"suspect the sexes influence the dynamic my mother seemed to suffer from boyfriends trying to woo h…",1,4
" am soooo its pm tonight right??? or am i wrong? hshsshshsh",1,4
"<u+ff> <u+><u+a><u+df>follfree cheesecake <u+a>°<u+d> <u+ff> <u+f> free follow re pin <u+ff> <u+e><u+e><u+ea><u+e><u+e><u+e><u+e> bio fav <u+f> now acc…",0,4
"i proudly own this image",1,4
"rt gerry harvey is just a disgusting human being all round",1,4
"rt remember the election is a job interview wouldyouhiretrump vote",1,4
"okay so working on self control is ridiculously hard<u+f><u+ffc><u+d><u+><u+fef>",0,4
"<u+ffa><u+ff> california noon pdt <u+ffa><u+ff> hawaii am hst <u+fff><u+fe> south africa pm sast <u+fe><u+ff> rio…",0,4
"we still cant let our guard down vote and must not concede if its close…",1,4
"he’s got a great first step he’s gonna live and die by it for sure it’s why i think he’ll be great in the slot",1,4
"rt empathy is the glue",1,4
"selamat pagi carat i vote seventeen for worldwide fans choice mamavote ",1,4
"“he’s married” “i don’t give a fuck”",0,4
"rt when you and a friend are going through it but you’re going through it together",1,4
"ena thank youena<u+><u+fef> iloveyoutoo",1,4
"rt imagine it if you can your favorite team who is not named the astros just ended a year championship drought th…",1,4
"bio hater",0,4
"rt i’m voting nct for mama worldwide fans’ choice mamavote nct nct",1,4
"rt for my birthday kanye got me the most thoughtful gift of a lifetime a special surprise from heaven a hologram of my d…",1,4
"so u said youd kill me ",1,4
"rt reply with ""buy dynamite now"" <u+f>",1,4
"hello <u+f>",0,4
"rt belle can lil wayne even vote??",1,4
"dndar so the victims sold weapons? no no they did not they were random innocent…",1,4
"rt <u+fa><u+fa><u+fa>holy shit biden is compromised audio evidence of hunter biden admitting to being in a partnership with the “spy c…",1,4
"rt gigii genuine shit only",1,4
"rt your reminder that some of the wealthiest americans were handed a $ tax break in the cares act meanwhile working p…",1,4
"talking tho",0,4
"he’s another one of my favorite protagonists and i really think he’s so be of those characters that don’t get enoug…",0,4
"rt wizkid just saved madeinlagos",1,4
"mustve got confused<u+f>",1,4
" it sucks",1,4
"finally someone loves me",1,4
"but th of february would be even seksier bc they aint like other n…",1,4
"reply and ill give you an idol with whom you need to find three similarities my idol beomgyu<u+fd> likes clothing…",0,4
"rt i can understand not voting at all more than i can understand endorsing trump",1,4
"rt was torn away from true and its pretty heartbreaking to hear has all the details mak…",1,4
"so true ariel stachel so true",0,4
"rt helen mirren as billy bush is the october surprise we didn’t know we needed but still deserve",1,4
"rt i have not added a follower in over a year i lose followers every single day each time i complain to twitter th…",1,4
"rt reasons why gethers need to vote too mamavote",1,4
"webdev online only thread because is a simple thread good one",1,4
"rt planning on kicking halloweens ass in a gi? up your costume game with these bad ass dojo logos just remember to choo…",1,4
"rt i just had a employee yell at me for taking a bite of a small piece of bread in the lobby of one of their st…",1,4
"rt personal announcement in days after trump loses im going to refocus my energy dedicating my sense of humor to h…",1,4
"rt the same duckers who want to take choice away from women say wearing a mask during a pandemic violates their rights duck them…",1,4
"patterns i hate stuff encoded with my name",0,4
"light blue",1,4
"most mexican shit i’ve ever heard",1,4
"with ‘the craft legacy’ dropped on pvod blumhouse shows how it values female made horror",0,4
"that is a handsome boy",0,4
"mad jam <u+f><u+f><u+f><u+f><u+f><u+><u+fef>",1,4
"our time has come",0,4
"rosenthal kenif you could have made the hire for the sox would you have chosen larussa or bochy?",1,4
"rt this is pretty hilarious",1,4
"rt lovesick girls of how you like that ??? <u+f><u+f> mamavote blackpink",1,4
"reckless though <u+f><u+f><u+f> a vibe",0,4
"rt breaking speaker pelosi and the coronavirus oversight panel will release report on the investigation in to trump admin’s faile…",1,4
"rt i’ve been thinking about this exact point all day the ballot issues in this election are only serious because the president an…",1,4
"women will decide this election",0,4
"rt twt and s ""boy with luv"" has officially joined s billion views club <u+fc>",1,4
"rt don’t forget hunter biden opened line of credit w hudson west iii linked gongwen dong for k global spending spree w b…",1,4
"being infantilised by scott morrison is not my cup of tea",1,4
"i didn’t declare the religious right my enemy they declared me theirs i’d hate to disappoint so enemy am i queer lgbtqia",0,4
"doesnt it seem like that should burn more calories?",1,4
"“rodney king baby yeah beat it like a cop” wayne been tryna tell us he’s a back the blue kinda guy and we didn’t…",0,4
