text_object,containsMention_category,weekday_category
"rt im <u+a> single <u+a> taken <u+> watching anime until am",1,2
"hate glad to hear that~ she relaxes in his arms feeling save there her breath gets calmer as she slowl…",1,2
"rt mexico <u+ff><u+ffd> should have a wall on its southern border to prevent more immigrants from coming in",1,2
"he has trouble staying warm so i tucked him in ",0,2
"i wanna laugh so hard hahahahhahah also sweet k drama me is a complete slut whos falling in love with every second person",1,2
"rt surround yourself with positive people who will support you when it rains not just when it shines<u+faf><u+fab>",1,2
"so you can sell america to china no thanks",1,2
"rt dale of course it was lynn beyak",1,2
"rt i just voted for joe fucking biden",1,2
"nah they think it’s gay",1,2
"rt thinking of certain things really frustrates me",1,2
"let me kiss you hard in the pouring rain",0,2
"rt @bagsofmoney ik that’s right ",1,2
"rt seshwantstonowyourlocationxvni",1,2
"rt they say i may be making a mistake i woulda followed all the way no matter how far i know when you go down all your darkes…",1,2
"rt are u sure about that israel",1,2
"ratioed lol",1,2
"i have not",1,2
"and biting feet <u+f><u+f>",1,2
"no me and my family are on a private island for my mom bday",1,2
"i still like five iron frenzy",1,2
"because we were confident in and with gore something is wrong with our system",1,2
"rt almost all i repeat % are using jins as a medium for their traditional practises rukyah or islamic alternatives me…",1,2
"i bet the hurricane will hit miami",1,2
"i slept for hours what the heck",0,2
"rt our anger is righteous harness it focus it stand up for our daughters and their future seven days vote and unlike…",1,2
"rt golden <u+><u+fef> by styles styled by harrylambert assistant stylist ryanwohlgemut harrystyles golden youaresogold…",1,2
"rt thinking about how kakashi got this flashback of sasuke blushing for sakura as soon as he saw them together again duri…",1,2
"the dick riding is at an all time high",0,2
"rt a i support this call and further demand that perpetrators be made to face justice the right of any nigerian to live anywhere…",1,2
"spatchcocking has saved so many thanksgivings in my house",1,2
"rt no it isnt fucking years of horseshit and what do you have to prove for it?",1,2
"low as in?",1,2
"rt halloween princesses on the move princesstiana",1,2
" oh baby<u+fd><u+f><u+f><u+f>",1,2
"nak apply ni relevant x? <u+f>",0,2
"woo hoo mega congratulations brook how exciting",1,2
"this picture sends me",0,2
"rt here’s shego for blacktober i found a procreate brush that mimics copic markers and i am now a super fan of it htt…",1,2
"thanks i will look up that article",1,2
"could have fooled me",1,2
"clint do you know why it mine sailed ever before any real navigation tools invented and sail here and back to where…",0,2
"won’t trust no one ever again",0,2
"rt i’m literally raging and in tears <u+f><u+ff><u+f> how the hell is beer essential and period products are non essential <u+f> …",1,2
"yo this is so cool ",1,2
"not many",1,2
"yep wholly sick of it it’s time there were scholarships for white people white histo…",1,2
"worlds best bee designs",0,2
"rt obama ""with everything thats happening you know what [trump] brought up? he was fussing about the crowd size at the inaugur…",1,2
"rt this is proven election fraud veritas",1,2
"rt music is my peace",1,2
" naver search real time yoojimin karina official",1,2
"rt more life zion <u+f> <u+f>",1,2
"can people please stop associating noa with silver boys it’s so annoying",0,2
"rt iconic",1,2
" ha just trying to balance out ask the bad shit i do besides just because i said i teach elementary sp…",1,2
"huberts lemonade can’t be beat",0,2
"if this doesn’t get you excited for the series i don’t know what will",0,2
"rt only a cnn or msnbc reporter would be this open and explicit about believing that a news outlet should only broadcast speeche…",1,2
"dan dalrymple and james carsey at miami oh",1,2
"im so proud of you <u+f>",1,2
"rt <u+fa><u+fa><u+fa>holy shit biden is compromised audio evidence of hunter biden admitting to being in a partnership with the “spy c…",1,2
"serotonin levels are low this week",0,2
"i used an app",1,2
"rt would u hold my hand<u+f>",1,2
"this ie hsisueb best setlist yet obeit brakelights",0,2
"rt nah im leakin it idk why its even a secret lol among us thursday pm pst pm est pewdiepie corpse sykkuno pokima…",1,2
"remember is too heavy ",0,2
"rt icymi phone operators in the uk won’t be allowed to sell locked handsets from by …",1,2
"should we beat him up now or later",1,2
"honeyy it’s done for finna start putting me first fr",1,2
"jarvis shook thats what i do i entertain people im not embarrassed at all that you have the inte…",1,2
"and now is projecting on behalf of heres to",1,2
"presbot – create your personal chatbot with zero coding skills for free machinelearning nocode",0,2
"rt still crying at how yoongi smiles dearly at hoseok and namjoon while they are excited at grating the cheese",1,2
"i’m pretty sure bryce designed them",1,2
"ew ur a smoker?",1,2
"rt teumes things to do on ur account to avoid getting restricted put fan account on ur bio add a real location avoi…",1,2
"rt president josep maria bartomeu announces the resignation of the fc barcelona board of directors",1,2
"literally for you",1,2
"good morning din haha",1,2
"rt if economy good why i go bet ? <u+ff>",1,2
"rt capalot real spill<u+f>",1,2
"<u+f><u+f><u+f><u+f> yall have lost it",1,2
"awww this is cute",1,2
"nowplaying ""the yes and the yall"" by aesop rock labor days ",1,2
"rt lipsa never recovered from this read <u+f><u+f><u+f>",1,2
"world series game ",0,2
"unhinged",1,2
"bh edited out the love wins sticker on the mirror with little hearts over it for the actual teaser pics ",1,2
"rt happy falz day <u+><u+fef><u+f>",1,2
"rt this is scary as hell unbelievable",1,2
"rt the media has suppressed tony bobulinski’s story he is about to share details about his meeting with joe biden for the…",1,2
"rt this one is being ghosted but it’s reality tv <u+fb>",1,2
"rt arsenal and spurs celebrating getting past the europa league group stages when eden hazard shows up bmgrma",1,2
"they had like one or two good songs but istg i keep forgetting they exist existed",1,2
"thanks jeff",1,2
"we pay a week about the same to rent a house in co",1,2
"yes when i hear your voice <u+fc>",1,2
"rt blueprint minho necessary tweet",1,2
"sonic it is",1,2
"voice yes at cley in north norfolk",1,2
"rt no one me in electrical",1,2
"hi oomfs heres a gift",1,2
"yes thank you very much =",1,2
"i think we all knew about will devry but the emme rylan rumor is out of nowhere they better not even think about k…",0,2
"hello sir i hate to inform you but i think the update for ainsworth broke the proximity sensor…",1,2
"rt our changing ocean has no borders the international sentinel michael freilich spacecraft set to launch nov will study…",1,2
"rt please keep sharing communities around the world are uniting against hatred and ethnic cleansing but we need to take action…",1,2
"rt oh man",1,2
"rt land this not the generation to be tryna help females they gon tell the group chat they milking you stupid <u+f>",1,2
"rt rock bitches just be mad i ain’t never take them nowhere but poundtown and home deepthroat<u+f><u+f><u+f><u+f><u+f><u+f>",1,2
"rt @tishjaniece you really gotta let life happen naturally people be forcing love friendships passions just live and let it be <u+>",1,2
"lucky kid",1,2
"and howls moving castle <u+fa><u+fa><u+f><u+ffb><u+f><u+ffb>",1,2
"rt <u+b> <u+df><u+df><u+dfb><u+dfa><u+dee> <u+dc><u+dbe><u+dcd> <u+dc><u+dcf><u+dbe><u+dcb> <u+dc><u+dbe><u+dcb><u+dbe> <u+dba><u+dc><u+dbd> <u+dc><u+dc><u+dba><u+dd> <u+dba> <u+dcf><u+dc><u+dbd><u+dbe><u+dc><u+dc><u+dba><u+dc><u+dbe> <u+> animetw animeselcaday anitwt anitwtselcaday",1,2
"love it <u+f>",0,2
"rt hellen keller when her nanny wasn’t watching",1,2
"rt jollett its too late to mail your vote vote in person or take it to a dropbox its too late to mail your vote vote in person…",1,2
"rt shut upppppp",1,2
"rt the hackers left a messaging blaming trump for the origin of covid this has been a key message of chinese disinformatio…",1,2
" i barely scroll anymore too much negativity and drama that said good to see you <u+f>",1,2
"the universe must want me to win sent down an angel so fine and so thick <u+f>",0,2
"im gonna make a vent account brr",0,2
"rt isds is another good idea gone wrong it may be the reporting but the only examples i see are big c…",1,2
"imma do this <u+fd>",0,2
"rt me telling my friends how i deal mental health is with my own important and they mental health should take c…",1,2
"caro oooh por cuanto <u+f> i vote exo sc on ekpbests for the best sub unit exosc ekpbestsubunitexosc",1,2
"rt @girlinred maybe next october ",1,2
"rt prime minister justin trudeau prevents canada revenue agency investigation into the bronfman family vouched for their ""…",1,2
"makes borderline terrible music",1,2
" gene ldh",0,2
"jus peed in a cup hall wanna see?",0,2
"rt nike air max react",1,2
" how i get in this <u+f>",1,2
"we about to see a brock aller clinic",0,2
"honestly i’m upset i was not involved in the theft but more disgraced at the though of u of i",1,2
"noting but positive vibes tonight <u+f> lets go",0,2
"rt stop pointing out temporary foreign workers as if they were somehow causing a shortage of jobs leave divisive do…",1,2
"rt and s ""for you fifty shades freed"" has now surpassed million views on youtube",1,2
"rt obsessed with amina muaddi style",1,2
"super spreader event call cnn",1,2
"haha so true",1,2
"rt reality is a falsehood based on our limited range of perception",1,2
"what r u on about",1,2
"rt “i’m so pro life i’m willing to murder real human beings”",1,2
"rt one week to go vote every single anti black anti women anti immigrant anti worker politician out",1,2
